#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 10 07 20 50 318  9.0 11.1  3.66 12.90  7.80 305 1009.6  15.6  15.1 999.0 99.0 99.00
2018 10 07 21 50 321 10.5 12.6  4.22 16.00  8.42 309 1009.1  15.6  15.1 999.0 99.0 99.00
2018 10 07 22 50 330  7.4  9.5  4.06 10.81  7.98 314 1009.9  15.4  15.1 999.0 99.0 99.00
2018 10 07 23 50 328  6.1  7.9  3.81 11.43  7.72 318 1009.5  15.3  15.1 999.0 99.0 99.00
2018 10 08 00 50 318  4.0  6.0  4.03 11.43  8.30 315 1009.4  15.5  15.1 999.0 99.0 99.00
2018 10 08 01 50 328  5.5  7.2  3.75 11.43  8.13 317 1009.6  15.1  15.1 999.0 99.0 99.00
2018 10 08 02 50 331  5.9  7.9  3.69 14.81  8.16 321 1009.5  15.1  15.1 999.0 99.0 99.00
2018 10 08 03 50 267  3.5  5.1  4.03 16.00  8.49 310 1009.6  15.3  15.1 999.0 99.0 99.00
2018 10 08 04 50 294  4.1  6.3  4.13 11.43  8.79 307 1009.7  15.3  15.1 999.0 99.0 99.00
2018 10 08 05 50 338  5.3  7.6  4.13 10.00  8.53 317 1009.3  15.1  15.1 999.0 99.0 99.00
2018 10 08 06 50 336  6.5  8.3  4.41 11.43  8.77 312 1009.1  15.2  15.0 999.0 99.0 99.00
2018 10 08 07 50 334  5.8  7.2  4.00 10.81  8.69 312 1009.3  15.1  15.0 999.0 99.0 99.00
2018 10 08 08 50 318  7.6  9.4  3.66 10.00  8.18 308 1008.9  14.9  14.9 999.0 99.0 99.00
2018 10 08 09 50 320  7.9  9.8  3.75 10.00  8.19 307 1008.8  15.1  14.9 999.0 99.0 99.00
2018 10 08 10 50 332  7.6  9.2  3.71 10.00  8.17 312 1008.3  15.0  14.9 999.0 99.0 99.00
2018 10 08 11 50 323  7.7  9.4  3.55 10.00  7.98 306 1008.3  15.0  14.9 999.0 99.0 99.00
2018 10 08 12 50 320  7.8  9.3  3.28 10.00  7.62 310 1008.4  15.0  14.8 999.0 99.0 99.00
2018 10 08 13 50 323  7.2  9.1  3.61 10.00  7.96 309 1008.9  14.9  14.8 999.0 99.0 99.00
2018 10 08 14 50  11  4.7  6.2  3.36 11.43  7.62 313 1009.6  14.9  14.8 999.0 99.0 99.00
2018 10 08 15 50 344  6.9  8.6  3.44 10.81  7.99 312 1009.6  14.9  14.9 999.0 99.0 99.00
2018 10 08 16 50 339  6.4  7.7  3.17 10.00  7.52 319 1010.0  14.9  14.9 999.0 99.0 99.00
2018 10 08 17 50 331  6.1  7.3  3.45 10.00  7.94 320 1010.2  14.9  15.0 999.0 99.0 99.00
2018 10 08 18 50 328  6.1  7.9  3.24 10.00  7.88 313 1009.9  14.8  15.0 999.0 99.0 99.00
2018 10 08 19 50 333  6.4  8.2  3.11 10.00  7.60 313 1009.5  14.9  15.1 999.0 99.0 99.00
2018 10 08 20 50 324  5.6  7.6  3.18 10.00  7.91 316 1008.9  15.0  15.2 999.0 99.0 99.00
2018 10 08 21 50 325  6.3  8.2  3.52 10.00  8.02 315 1008.6  15.1  15.3 999.0 99.0 99.00
2018 10 08 22 50 316  5.1  6.7  3.33 13.79  7.99 306 1008.2  15.2  15.3 999.0 99.0 99.00
2018 10 08 23 50 313  7.5  9.7  3.39  9.09  7.89 306 1007.4  15.2  15.3 999.0 99.0 99.00
2018 10 09 00 50 315  9.3 10.9  3.39 12.12  7.77 304 1007.0  15.1  15.2 999.0 99.0 99.00
2018 10 09 01 50 320  9.3 11.4  3.22 10.00  7.59 310 1006.8  14.8  15.2 999.0 99.0 99.00
2018 10 09 02 50 323  9.6 12.0  3.25 10.00  7.51 310 1007.3  14.7  15.2 999.0 99.0 99.00
2018 10 09 03 50 332  5.0  7.2  3.64 10.00  8.25 315 1008.4  14.6  15.1 999.0 99.0 99.00
2018 10 09 04 50 324  6.5  7.9  2.98 10.81  7.64 309 1008.6  14.6  15.1 999.0 99.0 99.00
2018 10 09 05 50 326  4.2  5.5  3.29 10.00  7.83 315 1009.0  14.5  15.0 999.0 99.0 99.00
2018 10 09 06 50 300  3.0  4.3  3.02 10.00  7.98 295 1008.9  14.2  15.0 999.0 99.0 99.00
2018 10 09 07 50 292  2.5  3.9  3.17 10.00  7.90 308 1008.6  14.2  14.9 999.0 99.0 99.00
2018 10 09 08 50 343  2.4  3.7  3.27 10.81  8.03 306 1009.0  14.3  14.9 999.0 99.0 99.00
2018 10 09 09 50  36  0.8  1.8  3.37 10.81  7.96 312 1008.7  14.2  14.9 999.0 99.0 99.00
2018 10 09 10 50 135  1.3  2.9  3.44 10.00  8.22 316 1008.9  14.1  14.9 999.0 99.0 99.00
2018 10 09 11 50 122  1.2  2.9  3.07 10.81  7.73 295 1008.9  13.9  14.8 999.0 99.0 99.00
2018 10 09 12 50 122  2.5  4.1  3.95 10.00  8.33 302 1008.8  13.6  14.8 999.0 99.0 99.00
2018 10 09 13 50 133  3.6  5.5  2.99 10.00  7.72 309 1009.1  13.6  14.8 999.0 99.0 99.00
2018 10 09 14 50 158  4.3  6.0  3.17 10.00  8.22 302 1009.3  13.7  14.7 999.0 99.0 99.00
2018 10 09 15 50 162  4.5  6.1  3.20 10.00  8.39 303 1009.9  13.9  14.7 999.0 99.0 99.00
2018 10 09 16 50 163  3.9  5.1  2.86  9.09  7.97 305 1010.4  13.8  14.7 999.0 99.0 99.00
2018 10 09 17 50 141  6.1  7.5  2.77 10.00  7.78 304 1010.5  14.1  14.8 999.0 99.0 99.00
2018 10 09 18 50 154  5.9  7.2  2.84 10.00  7.61 299 1010.3  14.3  14.9 999.0 99.0 99.00
2018 10 09 19 50 173  5.3  7.4  2.68  9.09  7.38 302 1010.1  14.7  14.9 999.0 99.0 99.00
2018 10 09 20 50 192  4.5  5.7  2.57 10.00  7.60 299 1009.9  14.7  15.1 999.0 99.0 99.00
2018 10 09 21 50 192  3.5  4.4  2.78  9.09  7.78 297 1009.5  14.8  15.2 999.0 99.0 99.00
2018 10 09 22 50 204  3.8  4.4  2.47  8.33  7.48 300 1009.2  15.0  15.2 999.0 99.0 99.00
2018 10 09 23 50 172  5.3  6.4  2.53 10.00  7.82 280 1008.8  14.6  15.1 999.0 99.0 99.00
2018 10 10 00 50 184  4.0  5.2  2.59  9.09  7.86 296 1008.8  14.5  15.1 999.0 99.0 99.00
2018 10 10 01 50 248  2.5  3.4  2.38  8.33  7.52 299 1009.1  14.3  15.0 999.0 99.0 99.00
2018 10 10 02 50 209  1.8  2.8  2.35  9.09  7.74 304 1009.0  13.8  15.0 999.0 99.0 99.00
2018 10 10 03 50 197  2.5  3.5  2.25  9.09  7.61 304 1009.2  13.8  15.0 999.0 99.0 99.00
2018 10 10 04 50 248  3.2  5.1  2.42  9.09  7.79 293 1009.4  13.8  15.0 999.0 99.0 99.00
2018 10 10 05 50 243  2.6  4.0  2.37  8.33  7.91 302 1009.3  13.9  15.0 999.0 99.0 99.00
2018 10 10 06 50 278  4.6  5.7  2.39  8.33  7.74 301 1009.2  13.4  14.9 999.0 99.0 99.00
2018 10 10 07 50 251  1.2  2.8  2.28 10.00  7.87 290 1009.3  13.3  14.9 999.0 99.0 99.00
2018 10 10 08 50 246  2.9  5.2  2.66  9.09  8.13 302 1009.2  13.9  14.9 999.0 99.0 99.00
2018 10 10 09 50 274  3.2  5.8  2.76 10.00  8.17 305 1008.8  14.1  14.8 999.0 99.0 99.00
2018 10 10 10 50 243  2.9  4.0  3.22 10.00  8.39 296 1008.6  14.1  14.8 999.0 99.0 99.00
2018 10 10 11 50 196  1.8  3.4  2.85 10.00  8.13 309 1008.0  14.0  14.8 999.0 99.0 99.00
2018 10 10 12 50 224  2.5  3.5  2.97 10.00  8.14 296 1008.3  14.2  14.7 999.0 99.0 99.00
2018 10 10 13 50 213  1.9  3.1  3.20 10.00  8.20 295 1008.4  14.2  14.7 999.0 99.0 99.00
2018 10 10 14 50 202  2.5  3.3  2.85  9.09  8.17 296 1008.8  14.4  14.8 999.0 99.0 99.00
2018 10 10 15 50 166  1.5  3.1  2.84 10.00  8.09 301 1009.3  14.4  14.8 999.0 99.0 99.00
2018 10 10 16 50 134  2.2  3.6  2.99 10.81  8.53 303 1009.4  14.6  14.8 999.0 99.0 99.00
2018 10 10 17 50 106  2.6  3.7  3.21 10.00  8.60 306 1009.7  14.9  14.9 999.0 99.0 99.00
2018 10 10 18 50 118  2.6  4.2  2.93 10.81  8.86 296 1009.7  15.0  15.1 999.0 99.0 99.00
2018 10 10 19 50 136  2.9  4.9  2.97 10.81  8.90 304 1009.7  15.1  15.3 999.0 99.0 99.00
2018 10 10 20 50 162  1.8  3.1  2.87 10.81  8.56 294 1009.4  15.2  15.6 999.0 99.0 99.00
2018 10 10 21 50 155  1.4  2.7  2.91 10.81  8.64 296 1008.7  15.4  15.8 999.0 99.0 99.00
2018 10 10 22 50 197  1.8  3.3  2.83 10.81  8.65 302 1008.8  15.6  16.1 999.0 99.0 99.00
2018 10 10 23 50 200  2.3  3.1  3.26 10.00  8.76 289 1008.6  15.8  16.2 999.0 99.0 99.00
2018 10 11 00 50 196  3.1  3.7  2.81 10.00  8.40 291 1008.4  15.6  16.0 999.0 99.0 99.00
2018 10 11 01 50 192  3.4  4.0  2.75 10.00  8.26 300 1008.4  15.1  15.7 999.0 99.0 99.00
2018 10 11 02 50 261  1.8  3.3  2.59 10.00  7.89 301 1008.5  14.8  15.5 999.0 99.0 99.00
2018 10 11 03 50 307  1.2  2.1  3.10 10.00  8.44 305 1008.7  14.4  15.5 999.0 99.0 99.00
2018 10 11 04 50 226  1.8  2.4  2.72 10.00  8.09 303 1009.0  14.4  15.5 999.0 99.0 99.00
2018 10 11 05 50 209  1.3  1.8  2.57 10.00  7.95 300 1009.3  14.3  15.3 999.0 99.0 99.00
2018 10 11 06 50 188  0.7  1.6  2.72 10.00  8.16 295 1009.2  14.3  15.1 999.0 99.0 99.00
2018 10 11 07 50 152  1.3  2.1  2.86 10.00  8.47 296 1009.3  14.2  15.1 999.0 99.0 99.00
2018 10 11 08 50 172  1.1  1.8  2.48 10.00  8.00 304 1009.4  14.1  14.9 999.0 99.0 99.00
2018 10 11 09 50 171  1.5  2.6  2.22 10.81  7.96 275 1009.2  14.1  14.9 999.0 99.0 99.00
2018 10 11 10 50 136  1.3  2.4  2.21 10.00  7.96 295 1008.9  14.2  14.9 999.0 99.0 99.00
2018 10 11 11 50 100  2.1  3.0  2.33 10.00  8.13 309 1008.9  14.3  15.0 999.0 99.0 99.00
2018 10 11 12 50 107  2.9  4.1  1.96 11.43  7.91 246 1009.1  14.7  15.2 999.0 99.0 99.00
2018 10 11 13 50  91  3.1  3.9  2.06 10.00  8.03 298 1009.8  14.8  14.8 999.0 99.0 99.00
2018 10 11 14 50 118  3.0  3.9  2.00  9.09  7.84 324 1010.1  14.8  14.7 999.0 99.0 99.00
2018 10 11 15 50 109  3.8  5.1  2.12 10.81  7.99 273 1010.4  14.8  14.8 999.0 99.0 99.00
2018 10 11 16 50  97  3.8  4.7  2.11  9.09  7.78 309 1010.9  14.9  15.0 999.0 99.0 99.00
2018 10 11 17 50 103  4.9  6.1  2.14 10.00  7.65 310 1011.0  14.6  15.2 999.0 99.0 99.00
2018 10 11 18 50  90  3.1  3.8  2.18  9.09  7.63 311 1011.0  14.8  15.4 999.0 99.0 99.00
2018 10 11 19 50  73  2.3  3.1  2.13  9.09  7.59 321 1010.7  15.2  15.6 999.0 99.0 99.00
2018 10 11 20 50  88  1.1  1.8  2.33  9.09  8.08 317 1010.1  15.9  15.7 999.0 99.0 99.00
2018 10 11 21 50 218  2.1  2.6  2.18  9.09  7.99 308 1009.5  16.1  16.1 999.0 99.0 99.00
2018 10 11 22 50 286  1.9  2.5  2.08 10.81  7.96 285 1009.4  16.5  16.3 999.0 99.0 99.00
2018 10 11 23 50 321  4.5  5.4  2.18 10.00  8.08 287 1009.4  16.1  16.1 999.0 99.0 99.00
2018 10 12 00 50 337  5.9  7.3  2.22 10.81  8.07 264 1009.4  15.8  15.9 999.0 99.0 99.00
2018 10 12 01 50 337  5.1  6.1  2.20 10.00  7.73 303 1009.8  15.2  15.7 999.0 99.0 99.00
2018 10 12 02 50 343  5.2  6.4  2.08 11.43  7.45 245 1010.3  15.1  15.6 999.0 99.0 99.00
2018 10 12 03 50 346  6.6  8.0  1.94  9.09  6.99 309 1010.5  15.0  15.5 999.0 99.0 99.00
2018 10 12 04 50 349  6.6  8.3  1.87 10.00  6.80 291 1010.8  14.9  15.4 999.0 99.0 99.00
2018 10 12 05 50 351  7.2  8.5  2.01 10.00  6.86 298 1010.9  14.9  15.3 999.0 99.0 99.00
2018 10 12 06 50 347  6.7  8.1  1.83 10.00  6.61 310 1010.9  14.9  15.2 999.0 99.0 99.00
2018 10 12 07 50 350  5.7  6.8  1.80  9.09  6.85 315 1010.9  14.8  15.1 999.0 99.0 99.00
2018 10 12 08 50 360  5.0  6.4  1.71 10.00  6.96 296 1011.2  14.8  15.1 999.0 99.0 99.00
2018 10 12 09 50   2  4.7  5.5  1.86  9.09  7.36 313 1010.9  14.7  15.1 999.0 99.0 99.00
2018 10 12 10 50  26  2.4  3.2  1.86 10.00  7.61 304 1010.8  14.6  15.0 999.0 99.0 99.00
2018 10 12 11 50 332  1.2  2.0  1.70 12.12  7.64 192 1010.6  14.5  14.9 999.0 99.0 99.00
2018 10 12 12 50 353  3.3  3.9  1.75  8.33  7.92 306 1010.7  14.6  14.9 999.0 99.0 99.00
2018 10 12 13 50 358  3.8  4.8  1.81  8.33  7.68 311 1010.9  14.4  14.8 999.0 99.0 99.00
2018 10 12 14 50 354  4.1  5.2  1.81  9.09  7.84 314 1011.3  14.4  14.8 999.0 99.0 99.00
2018 10 12 15 50 342  3.5  4.3  1.73  9.09  7.51 309 1011.6  14.4  15.0 999.0 99.0 99.00
2018 10 12 16 50  45  1.9  3.2  1.67 11.43  7.46 207 1011.6  14.7  15.0 999.0 99.0 99.00
2018 10 12 17 50 346  1.6  2.5  1.63  9.09  7.11 313 1011.4  14.9  15.1 999.0 99.0 99.00
2018 10 12 18 50 324  2.7  3.5  1.71  8.33  7.30 313 1011.0  14.8  15.3 999.0 99.0 99.00
2018 10 12 19 50 327  4.2  4.9  1.63 11.43  7.30 218 1010.4  15.0  15.4 999.0 99.0 99.00
2018 10 12 20 50 317  3.7  4.4  1.58 12.12  7.21 195 1009.5  15.4  15.4 999.0 99.0 99.00
2018 10 12 21 50 308  3.9  4.7  1.71 14.81  7.49 201 1008.8  15.8  15.5 999.0 99.0 99.00
2018 10 12 22 50 305  4.8  5.5  1.69 11.43  7.66 228 1008.6  16.2  15.5 999.0 99.0 99.00
2018 10 12 23 50 317  5.9  6.7  1.68 16.00  7.60 198 1008.4  16.7  15.5 999.0 99.0 99.00
2018 10 13 00 50 325  7.4  8.7  1.57 12.12  6.96 176 1008.3  16.3  15.5 999.0 99.0 99.00
2018 10 13 01 50 327  7.7  9.1  1.51 17.39  6.16 225 1008.4  15.7  15.4 999.0 99.0 99.00
2018 10 13 02 50 332  7.2  8.4  1.57 16.00  6.01 210 1009.0  15.8  15.3 999.0 99.0 99.00
2018 10 13 03 50 330  6.5  7.5  1.57 12.12  6.37 185 1009.1  16.0  15.2 999.0 99.0 99.00
2018 10 13 04 50 330  6.0  7.1  1.45 17.39  6.26 191 1009.2  16.0  15.1 999.0 99.0 99.00
2018 10 13 05 50 326  5.2  6.3  1.53 16.00  6.66 207 1009.4  15.8  15.0 999.0 99.0 99.00
2018 10 13 06 50 318  5.2  6.3  1.39 11.43  6.69 253 1009.4  15.5  15.1 999.0 99.0 99.00
2018 10 13 07 50 322  5.5  6.7  1.60 16.00  6.87 202 1009.2  15.5  15.0 999.0 99.0 99.00
2018 10 13 08 50 321  4.6  5.4  1.47 14.81  6.82 160 1009.3  15.4  14.9 999.0 99.0 99.00
2018 10 13 09 50 323  4.8  5.8  1.47 16.00  7.13 180 1009.3  15.3  14.8 999.0 99.0 99.00
2018 10 13 10 50 339  4.8  6.0  1.40 16.00  6.96 189 1009.1  15.0  14.7 999.0 99.0 99.00
2018 10 13 11 50 321  3.4  4.4  1.48 16.00  6.90 185 1008.8  14.8  14.7 999.0 99.0 99.00
2018 10 13 12 50 315  4.2  5.3  1.43 16.00  6.72 179 1009.3  14.9  14.9 999.0 99.0 99.00
2018 10 13 13 50 327  5.4  6.3  1.48 17.39  6.85 185 1009.7  14.9  15.2 999.0 99.0 99.00
2018 10 13 14 50 329  4.6  5.4  1.42  7.69  6.42 292 1009.9  14.8  15.0 999.0 99.0 99.00
2018 10 13 15 50 286  2.3  2.8  1.50 16.00  7.07 221 1010.9  15.1  14.9 999.0 99.0 99.00
2018 10 13 16 50 281  1.9  2.5  1.48 16.00  7.06 219 1011.6  15.0  15.0 999.0 99.0 99.00
2018 10 13 17 50 269  2.2  3.3  1.37 19.05  6.79 209 1012.0  14.9  15.3 999.0 99.0 99.00
2018 10 13 18 50 250  3.2  3.9  1.42 16.00  7.67 205 1011.6  14.8  15.4 999.0 99.0 99.00
2018 10 13 19 50 265  4.2  5.0  1.28 17.39  7.06 212 1011.3  15.3  15.5 999.0 99.0 99.00
2018 10 13 20 50 272  4.1  4.8  1.34 19.05  7.59 214 1010.7  15.5  15.6 999.0 99.0 99.00
2018 10 13 21 50 268  3.3  3.9  1.50 16.00  7.94 207 1010.5  15.8  15.7 999.0 99.0 99.00
2018 10 13 22 50 270  3.3  3.9  1.54 16.00  7.74 214 1010.2  15.9  15.8 999.0 99.0 99.00
2018 10 13 23 50 299  3.7  4.8  1.62 16.00  8.26 198 1010.1  15.7  15.8 999.0 99.0 99.00
2018 10 14 00 50 287  4.0  5.3  1.54 19.05  7.83 199 1010.2  15.2  15.8 999.0 99.0 99.00
2018 10 14 01 50 280  4.1  4.9  1.60  9.09  8.16 296 1010.2  14.9  15.7 999.0 99.0 99.00
2018 10 14 02 50 292  3.4  4.1  1.54 17.39  7.91 191 1010.6  14.7  15.6 999.0 99.0 99.00
2018 10 14 03 50 292  1.2  2.0  1.60 14.81  8.45 203 1010.8  14.5  15.6 999.0 99.0 99.00
2018 10 14 04 50 283  0.6  1.5  1.59 17.39  8.76 204 1011.1  14.5  15.5 999.0 99.0 99.00
2018 10 14 05 50 198  1.1  2.0  1.53 16.00  8.25 203 1011.1  14.5  15.5 999.0 99.0 99.00
2018 10 14 06 50 241  0.9  1.7  1.60 14.81  8.61 201 1011.4  14.4  15.5 999.0 99.0 99.00
2018 10 14 07 50 228  1.2  3.3  1.56 17.39  8.67 203 1011.5  14.3  15.4 999.0 99.0 99.00
2018 10 14 08 50 216  2.5  3.6  1.65 17.39  8.88 195 1011.5  14.1  15.4 999.0 99.0 99.00
2018 10 14 09 50 182  2.5  4.3  1.58 19.05  8.67 194 1011.9  14.0  15.4 999.0 99.0 99.00
2018 10 14 10 50 157  1.2  3.3  1.64 17.39  8.54 203 1011.9  14.1  15.3 999.0 99.0 99.00
2018 10 14 11 50 213  1.8  2.8  1.50 17.39  7.68 182 1012.0  14.2  15.4 999.0 99.0 99.00
2018 10 14 12 50 182  0.9  2.2  1.59 17.39  7.83 194 1012.4  14.3  15.5 999.0 99.0 99.00
2018 10 14 13 50 158  3.0  4.1  1.70 17.39  8.48 201 1012.5  14.5  15.6 999.0 99.0 99.00
2018 10 14 14 50 137  2.0  3.7  1.48 17.39  8.28 201 1013.0  14.4  15.8 999.0 99.0 99.00
2018 10 14 15 50 171  2.9  4.5  1.50 17.39  8.31 214 1013.6  14.5  15.8 999.0 99.0 99.00
2018 10 14 16 50 172  2.0  2.8  1.63 17.39  9.00 216 1014.3  14.8  16.0 999.0 99.0 99.00
2018 10 14 17 50 197  1.8  2.6  1.55 17.39  8.62 202 1014.7  15.3  16.5 999.0 99.0 99.00
2018 10 14 18 50 205  1.8  2.9  1.57 17.39  8.57 207 1014.6  15.6  16.8 999.0 99.0 99.00
2018 10 14 19 50 206  2.0  2.8  1.58 17.39  8.67 204 1014.4  15.7  16.9 999.0 99.0 99.00
2018 10 14 20 50 231  2.1  3.0  1.38 17.39  8.28 209 1014.0  15.5  17.1 999.0 99.0 99.00
2018 10 14 21 50 244  2.7  3.8  1.38 17.39  8.15 203 1013.7  15.3  17.3 999.0 99.0 99.00
2018 10 14 22 50 279  2.8  3.6  1.62 10.00  9.08 303 1013.8  15.4  17.4 999.0 99.0 99.00
2018 10 14 23 50 280  2.4  3.1  1.57 17.39  9.24 206 1013.6  15.8  17.3 999.0 99.0 99.00
2018 10 15 00 50 299  3.1  4.1  1.63 16.00  9.46 202 1013.7  15.7  17.2 999.0 99.0 99.00
2018 10 15 01 50 309  3.8  4.7  1.73 10.00  8.82 309 1013.8  15.2  17.0 999.0 99.0 99.00
2018 10 15 02 50 326  4.0  4.9  1.60 14.81  9.02 211 1014.5  15.1  16.9 999.0 99.0 99.00
2018 10 15 03 50 341  3.3  4.1  1.66 17.39  9.32 210 1014.9  14.9  16.8 999.0 99.0 99.00
2018 10 15 04 50 337  4.1  4.9  1.54 10.00  8.40 310 1015.1  14.7  16.7 999.0 99.0 99.00
2018 10 15 05 50 322  4.4  5.5  1.46 16.00  8.66 214 1015.3  14.6  16.7 999.0 99.0 99.00
2018 10 15 06 50 342  3.6  5.0  1.58 16.00  8.79 218 1015.9  14.2  16.6 999.0 99.0 99.00
2018 10 15 07 50 326  3.3  5.0  1.43 17.39  8.48 210 1016.2  14.1  16.6 999.0 99.0 99.00
2018 10 15 08 50 337  3.6  5.1  1.25 16.00  7.98 200 1016.5  14.2  16.6 999.0 99.0 99.00
2018 10 15 09 50   3  2.9  4.2  1.48 16.00  8.66 208 1016.7  14.2  16.5 999.0 99.0 99.00
2018 10 15 10 50 335  1.6  2.7  1.39 17.39  8.71 210 1016.7  14.2  16.5 999.0 99.0 99.00
2018 10 15 11 50  27  2.9  4.0  1.42 17.39  8.67 211 1017.1  13.7  16.5 999.0 99.0 99.00
2018 10 15 12 50  84  1.8  3.5  1.54 16.00  9.00 217 1017.2  13.1  16.8 999.0 99.0 99.00
2018 10 15 13 50 112  3.0  4.7  1.39 16.00  8.83 209 1017.7  13.8  16.8 999.0 99.0 99.00
2018 10 15 14 50 105  2.2  3.0  1.37 16.00  8.64 203 1018.3  14.8  16.9 999.0 99.0 99.00
2018 10 15 15 50  73  3.2  4.1  1.33  8.33  8.13 307 1018.8  14.6  17.0 999.0 99.0 99.00
2018 10 15 16 50 103  2.6  3.6  1.39 17.39  8.12 212 1019.4  15.1  17.1 999.0 99.0 99.00
2018 10 15 17 50  71  3.0  3.8  1.33 16.00  7.02 217 1019.5  15.4  17.1 999.0 99.0 99.00
2018 10 15 18 50  79  1.2  1.7  1.31 14.81  7.36 229 1019.8  15.6  17.3 999.0 99.0 99.00
2018 10 15 19 50 314  1.3  2.1  1.29 16.00  7.29 213 1019.5  15.8  17.5 999.0 99.0 99.00
2018 10 15 20 50 301  3.1  3.8  1.26 14.81  7.53 208 1019.1  16.5  17.8 999.0 99.0 99.00
2018 10 15 21 50 291  3.3  3.8  1.26 16.00  8.21 196 1018.5  17.1  17.8 999.0 99.0 99.00
2018 10 15 22 50 294  4.8  5.4  1.22 16.00  8.42 214 1018.5  17.1  17.7 999.0 99.0 99.00
2018 10 15 23 50 291  5.3  5.9  1.19 14.81  8.06 213 1018.4  17.2  17.6 999.0 99.0 99.00
2018 10 16 00 50 296  5.8  6.5  1.26 16.00  7.67 213 1018.2  17.2  17.5 999.0 99.0 99.00
2018 10 16 01 50 327  5.6  6.6  1.28 16.00  7.19 215 1018.4  16.6  17.4 999.0 99.0 99.00
2018 10 16 02 50 327  5.1  6.1  1.22 16.00  7.04 202 1018.6  16.4  17.2 999.0 99.0 99.00
2018 10 16 03 50 330  4.4  5.3  1.20 14.81  7.14 222 1018.9  17.0  17.1 999.0 99.0 99.00
2018 10 16 04 50 335  3.8  4.6  1.20 16.00  7.44 229 1019.1  17.0  17.0 999.0 99.0 99.00
2018 10 16 05 50 327  4.3  5.1  1.05 14.81  6.90 218 1019.1  16.8  16.9 999.0 99.0 99.00
2018 10 16 06 50  20  2.6  3.1  1.20 16.00  7.65 221 1019.1  16.3  16.9 999.0 99.0 99.00
2018 10 16 07 50  28  1.7  2.2  1.10 14.81  7.86 238 1018.9  15.9  16.9 999.0 99.0 99.00
2018 10 16 08 50  43  1.2  1.6  1.11 14.81  8.73 223 1018.7  15.8  16.8 999.0 99.0 99.00
2018 10 16 09 50  38  1.2  1.5  1.09 16.00  8.60 222 1018.6  15.5  16.8 999.0 99.0 99.00
2018 10 16 10 50  33  1.8  2.3  0.98 16.00  8.42 203 1018.4  15.5  16.8 999.0 99.0 99.00
2018 10 16 11 50 350  1.1  1.4  1.05 16.00  9.51 212 1018.6  15.4  16.8 999.0 99.0 99.00
2018 10 16 12 50  43  0.9  1.3  0.98 14.81  9.07 216 1018.7  15.4  16.6 999.0 99.0 99.00
2018 10 16 13 50 345  0.7  1.1  0.88 14.81  8.69 208 1018.6  15.3  16.6 999.0 99.0 99.00
2018 10 16 14 50  16  1.7  2.2  0.99 16.00  8.43 208 1018.6  15.6  16.5 999.0 99.0 99.00
2018 10 16 15 50 351  1.4  1.8  1.06 16.00  8.94 205 1019.1  15.8  16.5 999.0 99.0 99.00
2018 10 16 16 50 322  1.0  1.5  1.07 13.79  8.96 235 1019.3  15.8  16.5 999.0 99.0 99.00
2018 10 16 17 50 313  1.2  1.9  1.08 14.81  8.95 218 1019.2  15.8  16.8 999.0 99.0 99.00
2018 10 16 18 50 347  1.5  2.1  1.01 16.00  8.56 217 1019.1  16.1  17.1 999.0 99.0 99.00
2018 10 16 19 50 314  3.4  4.2  1.03 12.12  7.61 282 1018.6  16.4  17.2 999.0 99.0 99.00
2018 10 16 20 50 290  4.0  4.7  1.07 14.81  8.29 208 1017.6  16.4  17.2 999.0 99.0 99.00
2018 10 16 21 50 290  4.9  5.9  0.94 16.00  7.31 218 1017.2  16.4  17.2 999.0 99.0 99.00
2018 10 16 22 50 299  5.4  6.8  1.03 14.81  6.69 201 1016.9  16.2  17.2 999.0 99.0 99.00
2018 10 16 23 50 333  6.2  7.7  1.10 16.00  6.04 195 1016.8  15.6  17.1 999.0 99.0 99.00
2018 10 17 00 50 321  7.0  8.4  1.08 11.43  5.80 291 1016.5  15.7  17.0 999.0 99.0 99.00
2018 10 17 01 50 327  6.8  8.2  1.10 12.90  5.16 277 1016.6  15.1  16.9 999.0 99.0 99.00
2018 10 17 02 50 329  6.2  7.4  1.08 14.81  5.18 194 1017.2  14.8  16.9 999.0 99.0 99.00
2018 10 17 03 50 314  6.7  7.9  1.18 13.79  5.18 215 1017.3  14.6  16.8 999.0 99.0 99.00
2018 10 17 04 50 337  4.5  5.7  1.11 14.81  5.37 220 1017.6  14.6  16.7 999.0 99.0 99.00
2018 10 17 05 50 342  3.9  5.2  1.05 12.12  5.62 293 1017.7  14.6  16.7 999.0 99.0 99.00
2018 10 17 06 50 333  4.1  5.2  1.12 13.79  6.19 215 1017.6  14.5  16.7 999.0 99.0 99.00
2018 10 17 07 50 323  4.1  5.1  0.89 12.90  5.54 295 1017.5  14.2  16.7 999.0 99.0 99.00
2018 10 17 08 50 335  5.2  7.0  1.03 16.00  5.82 213 1017.5  13.9  16.7 999.0 99.0 99.00
2018 10 17 09 50 357  4.7  6.1  1.02 14.81  5.65 222 1017.4  13.9  16.6 999.0 99.0 99.00
2018 10 17 10 50   7  3.2  4.2  1.12 12.12  6.43 299 1017.7  13.5  16.7 999.0 99.0 99.00
2018 10 17 11 50 336  3.0  5.0  1.16 16.00  7.11 205 1017.8  13.7  16.9 999.0 99.0 99.00
